status,original_corrupted_path,new_sanitized_path_or_error
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\TCGA-BRCA,nanomedicine,NCI,1,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\sanitized_44aa37bb3ca0.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\TCGA-BRCA,nanomedicine,NCI",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\sanitized_e21b44b36aec
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\TCGA-BRCA,1,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\sanitized_149bcd979325.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\TCGA-BRCA,,fetch_nanomedicine_urls.txt,1,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\projects\sanitized_9d4342278215.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,4,AUTH_REQUIRED,,0,clean_brca_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_eb78fc6815b6.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,2,AUTH_REQUIRED,,0,clean_brca_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_eef76aa32484.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,,download_brca2.txt,4,AUTH_REQUIRED,,0,clean_brca_all.txt,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_c6548efc24c1.txt,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,,download_brca2.txt,3,AUTH_REQUIRED,,0,clean_brca_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_2b3735344b6d.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,,download_brca2.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_1bb3b4a8dc17.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,,clean_brca_all.txt,5,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_e0f6037de0c7.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,,clean_brca_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_970a622b6e38.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\b498f32c-7b06-4447-9759-57778b4081c7,,brca_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_8af728bd1270.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,4,AUTH_REQUIRED,,0,clean_brca_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_42a647f7f51f.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,2,AUTH_REQUIRED,,0,clean_brca_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_d645db5516c2.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,,download_brca2.txt,4,AUTH_REQUIRED,,0,clean_brca_all.txt,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_d4690ec1e6c2.txt,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,,download_brca2.txt,3,AUTH_REQUIRED,,0,clean_brca_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_cbe546145f3e.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,,download_brca2.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_c6dee346e2b9.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,,clean_brca_all.txt,5,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_8a985c336fa8.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,,clean_brca_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_092f250340e2.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\845e2a22-263a-4467-b50a-f06b6b779a1f,,brca_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\portal.gdc.cancer.gov\files\sanitized_b1143a37b7ae.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\nbi.oregonstate.edu\,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\nbi.oregonstate.edu\sanitized_a1e3c73c00a0
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\massive.ucsd.edu\,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\massive.ucsd.edu\sanitized_a1e3c73c00a0
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\infrastructure.nanocommons.eu\services\17\nanocommons-knowledgebase\,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\infrastructure.nanocommons.eu\services\17\nanocommons-knowledgebase\sanitized_a1e3c73c00a0
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\github.com\UFPBPK\Nano-Tumor-Database-Version2023,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\github.com\UFPBPK\sanitized_2e5a73944e3f
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\github.com\cBioPortal\datahub\tree\master\public,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\github.com\cBioPortal\datahub\tree\master\sanitized_efd5aaa55318
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\ATACseq-AWG,nanomedicine,NCI,1,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\sanitized_f488832e910b.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\ATACseq-AWG,nanomedicine,NCI",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\sanitized_5130500fa714
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\ATACseq-AWG,1,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\sanitized_f779a5ed36b3.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\ATACseq-AWG,,fetch_nanomedicine_urls.txt,1,AUTH_REQUIRED,,0,url_all.csv,GDC","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\gdc.cancer.gov\about-data\publications\sanitized_88f00eefa77a.csv,GDC"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\ESMO Clinical Practice Guideline for the diagnosis, staging and treatment of patients with metastatic breast cancer",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_45f28625e21d
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.pride.ebi.ac.uk\pride\data\archive\2023\03\PXD038553\,3,MIRROR_SKIP,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.pride.ebi.ac.uk\pride\data\archive\2023\03\PXD038553\sanitized_8f7ae3b5569f
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.pride.ebi.ac.uk\pride\data\archive\2015\10\PXD002053\,3,MIRROR_SKIP,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.pride.ebi.ac.uk\pride\data\archive\2015\10\PXD002053\sanitized_8f7ae3b5569f
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE83nnn\GSE83669\matrix\GSE83669_series_matrix.txt.gz,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE83nnn\GSE83669\matrix\sanitized_7ba96b1b80bc.gz,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE270nnn\GSE270497\suppl\GSE270497_All.TPM.exp.txt.gz,4,MIRROR_SKIP,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE270nnn\GSE270497\suppl\sanitized_7a6d7bab28fd.gz,4,MIRROR_SKIP,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE270nnn\GSE270497\suppl\GSE270497_All.Counts.exp.txt.gz,3,MIRROR_SKIP,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE270nnn\GSE270497\suppl\sanitized_80d814a3769c.gz,3,MIRROR_SKIP,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE270nnn\GSE270497\matrix\GSE270497_series_matrix.txt.gz,5,MIRROR_SKIP,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE270nnn\GSE270497\matrix\sanitized_e58f4254c2c2.gz,5,MIRROR_SKIP,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE182nnn\GSE182951\matrix\GSE182951_series_matrix.txt.gz,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE182nnn\GSE182951\matrix\sanitized_75bcac9365e2.gz,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE157nnn\GSE157243\matrix\GSE157243_series_matrix.txt.gz,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\ftp.ncbi.nlm.nih.gov\geo\series\GSE157nnn\GSE157243\matrix\sanitized_8836f95175c4.gz,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\2979,nanomedicine,Web,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\sanitized_26213a4acbd6
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\2979,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\sanitized_05b3e4013ffc
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\2979,,breast_nanomedicine_portals_to_crawl,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\sanitized_67ee8a937940
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\2979,nanomedicine,Web",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\sanitized_9408963abdd5
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\2979,nanomedicine,Web,1,OK,data\01_raw\BRCA\fairsharing.org\file\2979,nanomedicine,Web,990,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\fairsharing.org\2979,nanomedicine,Web,1,OK,data\01_raw\BRCA\fairsharing.org\file\sanitized_99c797fe4b53.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\enanomapper.adma.ai\datamodel\,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\enanomapper.adma.ai\datamodel\sanitized_a1e3c73c00a0
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\discover.nci.nih.gov\cellminer\loadDownload.do,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\discover.nci.nih.gov\cellminer\sanitized_9e9171af0d51.do,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\dctd.cancer.gov\data-tools-biospecimens\data,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\dctd.cancer.gov\data-tools-biospecimens\sanitized_be21a674e394
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\dctd.cancer.gov\data-tools-biospecimens\data\nanotechnology-data-tools,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\dctd.cancer.gov\data-tools-biospecimens\data\sanitized_e5aec71bc935
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\sanitized_a1e3c73c00a0
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Zea_mays.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_828b6646dea1.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Sus_scrofa.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_0cc521681013.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Solanum_lycopersicum.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_8aa845b4f45f.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Saccharomyces_cerevisiae.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_b3c53e958101.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Rattus_norvegicus.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_bde345fffef9.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Populus_trichocarpa.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_06fbde40b14b.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Pan_troglodytes.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_547def9f2aee.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Mus_musculus.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_616feed4df28.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Homo_sapiens.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_ff151c62b6ad.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Gallus_gallus.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_ede0caa10e53.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Equus_caballus.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_85b42059ab97.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Drosophila_melanogaster.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_35e6f5aedeaa.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Danio_rerio.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_cd135682a529.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Canis_familiaris.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_dfefbdbda5b1.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Caenorhabditis_elegans.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_95de098d9c8a.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Bos_taurus.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_13d17dfab6ef.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Arabidopsis_thaliana.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_e7c700c6fdf7.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\wikipathways-20250810-gmt-Anopheles_gambiae.gmt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_b93a3754569e.gmt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\,2,MIRROR_SKIP,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.wikipathways.org\current\gmt\sanitized_4a33dae0d94e
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.humancellatlas.org\hca-bio-networks\breast\datasets,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\data.humancellatlas.org\hca-bio-networks\breast\sanitized_b3fb23f2fada
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\comptox.epa.gov\dashboard,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\comptox.epa.gov\sanitized_53eddb8e55da
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\,nanomedicine,Web,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\sanitized_153860f0e08c
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\,1,OK,data",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\sanitized_a1e3c73c00a0
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\,,nanomedicine_datasets.txt,1,OK,data","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\sanitized_5df25cee28f3.txt,1,OK,data"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\,nanomedicine,Web",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\sanitized_4f345aaa21be
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\,,clean_nanomedicine_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\sanitized_ed3461269182.txt
